sp.code,Species name,Abundance,plot,LAT,LONG,YEAR
Pteri.pung,Pteris pungens,0,GZ-02-uat_L6-4500,-1.827057,-59.233186,2012
Pteris.tripart,Pteris tripartita,0,GZ-02-uat_L6-4500,-1.827057,-59.233186,2012
Sacco.inae,Saccoloma inaequale,0,GZ-02-uat_L6-4500,-1.827057,-59.233186,2012
Salpi.hook,Saplichlaena hookeriana,0,GZ-02-uat_L6-4500,-1.827057,-59.233186,2012
Schiz.eleg,Schizaea elegans,0,GZ-02-uat_L6-4500,-1.827057,-59.233186,2012
Selag.amaz,Selaginella amazonica,0,GZ-02-uat_L6-4500,-1.827057,-59.233186,2012
Selag.brey,Selaginella breynii,0,GZ-02-uat_L6-4500,-1.827057,-59.233186,2012
Selag.peda,Selaginella pedata,1,GZ-02-uat_L6-4500,-1.827057,-59.233186,2012
Selag.sp.G,Selaginella sp.,0,GZ-02-uat_L6-4500,-1.827057,-59.233186,2012
Tecta.inci,Tectaria incisa,0,GZ-02-uat_L6-4500,-1.827057,-59.233186,2012
Thely.abru,Thelypteris abrupta,0,GZ-02-uat_L6-4500,-1.827057,-59.233186,2012
Thely.macr,Thelypteris macrophylla,0,GZ-02-uat_L6-4500,-1.827057,-59.233186,2012
Thely.poit,Thelypteris poiteana,0,GZ-02-uat_L6-4500,-1.827057,-59.233186,2012
Trich.anke,Trichomanes ankersii,1,GZ-02-uat_L6-4500,-1.827057,-59.233186,2012
Trich.eleg,Davalliopsis elegans,0,GZ-02-uat_L6-4500,-1.827057,-59.233186,2012
Trich.pinn,Trichomanes pinnatum,1,GZ-02-uat_L6-4500,-1.827057,-59.233186,2012
Trich.radi,Vandenboschia radicans,0,GZ-02-uat_L6-4500,-1.827057,-59.233186,2012
Trich.trol,Trichomanes trolli,0,GZ-02-uat_L6-4500,-1.827057,-59.233186,2012
Trich.tuer,Trichomanes tuerkenheimii,0,GZ-02-uat_L6-4500,-1.827057,-59.233186,2012
Trich.vitt,Trichomanes vittaria,0,GZ-02-uat_L6-4500,-1.827057,-59.233186,2012
Tripl.spp,Triplophyllum sp.,1,GZ-02-uat_L6-4500,-1.827057,-59.233186,2012
