1	2	23.61188702
1	3	22.05829122
1	4	21.10150356
1	5	18.93745742
1	6	22.52508608
1	7	22.58369401
1	9	20.59504406
1	10	19.18196526
1	11	17.53315788
1	12	22.88669151
1	13	21.07566239
1	14	22.14780932
1	15	20.57091875
1	16	25.82957218
1	17	21.01139789
1	18	20.58671869
1	19	19.10755647
1	20	17.32262803
1	21	19.16432629
1	22	19.41869799
1	23	20.32532121
1	24	17.65616444
1	25	17.96295514
1	26	19.90758618
1	27	20.76937629
1	28	22.03659408
1	29	23.47500142
1	30	23.16093904
1	31	20.35970653
1	32	17.89977127
1	33	16.51379581
1	34	18.44970614
1	35	18.63003098
1	36	19.34330519
1	37	17.10979981
1	38	17.07713908
1	39	18.64333965
1	40	20.19825537
1	41	28.00116819
1	42	26.09730041
1	43	24.04651243
1	44	21.25362874
1	45	19.35289879
1	46	17.31146441
1	47	15.19521374
1	48	17.19586016
1	49	16.81338796
1	50	17.22675699
1	51	15.95928724
1	52	24.98151288
1	53	20.7560989
1	54	19.28789791
1	55	17.70665521
1	56	15.30850886
1	57	15.01332328
1	58	15.1209952
1	59	15.1939642
1	60	13.96382947
1	61	14.65443999
1	62	15.9179659
1	63	24.66424622
1	64	23.49544525
1	65	22.0658045
1	66	20.32893214
1	67	18.54969106
1	68	17.02347614
1	69	14.66517384
1	70	15.00676542
1	71	14.17977157
1	72	14.47502793
1	73	11.1646472
1	74	12.90263379
1	75	14.45670393
1	76	16.0026473
1	77	23.1414284
1	78	21.97667342
1	79	20.80508165
1	80	20.42395694
1	81	17.86714527
1	82	15.7891568
1	83	13.48218268
1	84	13.39233259
1	85	12.29353275
1	86	11.11796177
1	87	9.741137301
1	88	11.18887564
1	89	12.64024091
1	90	14.14157525
1	91	24.58647403
1	92	23.86900453
1	93	22.14617717
1	94	21.4478389
1	95	20.52087627
1	96	18.89408572
1	97	18.23671521
1	98	16.44614167
1	99	15.66785503
1	100	14.62844819
1	101	12.13444917
1	102	11.72672043
1	103	11.38063108
1	104	11.31008209
1	105	8.110069202
1	106	12.22256267
1	107	14.67392472
1	108	5.833610428
1	109	27.18227111
1	110	25.69523868
1	111	23.69856808
1	112	21.02831217
1	113	18.650443
1	114	16.99442667
1	115	16.43376052
1	116	14.68479223
1	117	13.67509567
1	118	12.4712296
1	119	11.27451753
1	120	10.69117529
1	121	10.77876112
1	122	8.568649866
1	123	6.7079695
1	124	5.495494252
1	125	5.001899834
1	126	5.319754051
1	127	6.769320471
1	128	7.602250222
1	129	10.0220712
1	132	28.2122976
1	133	26.08598375
1	134	23.65817326
1	135	22.06107082
1	136	20.31003461
1	137	18.62517549
1	138	17.19941601
1	139	15.88863914
1	140	14.20385465
1	141	12.50948571
1	142	11.79739169
1	143	11.29263964
1	144	8.730561714
1	145	8.015168353
1	146	6.046306556
1	147	5.371566891
1	148	3.52203728
1	149	3.953877241
1	150	6.001864185
1	151	5.258774436
1	152	6.15542551
1	153	9.185210478
1	155	29.66572697
1	156	27.11063834
1	157	25.56668905
1	158	23.43404784
1	159	21.68030281
1	160	19.69688685
1	161	18.79310749
1	162	17.42491055
1	163	16.11222639
1	164	14.93487721
1	165	12.97461657
1	166	12.09541686
1	167	9.753707779
1	168	7.378358989
1	169	5.917244767
1	170	4.335140467
1	171	2.462955157
1	172	2.940991796
1	173	2.057059028
1	174	5.576336427
1	175	5.124712084
1	176	7.965051142
1	177	7.294508042
1	178	8.425664284
1	179	24.75911789
1	180	30.18677767
1	181	28.12936593
1	182	26.41141704
1	183	24.21066721
1	184	22.5517505
1	185	19.98255165
1	186	18.22370181
1	187	17.3401423
1	188	16.13721486
1	189	14.44120565
1	190	14.28184033
1	191	11.9766221
1	192	12.38247665
1	193	9.699440634
1	194	7.510979844
1	195	6.254655143
1	196	3.779242581
1	197	2.643623384
1	198	1.448261498
1	199	2.195116282
1	200	3.178490947
1	201	4.596755256
1	202	6.271777039
1	203	7.968543849
1	204	11.93209736
1	205	13.54089601
1	206	17.23953221
1	207	19.23545908
1	208	20.98727899
1	209	23.4834182
1	210	28.82774455
1	211	28.57012723
1	212	25.50077445
1	213	23.05028296
1	214	20.95160369
1	215	21.02529642
1	216	20.66887276
1	217	18.32449461
1	218	15.93978204
1	219	14.40214746
1	220	12.78745822
1	221	11.23295765
1	222	11.6718933
1	223	9.143038858
1	224	6.809063564
1	225	6.619899859
1	226	4.344101061
1	227	4.866433486
1	228	4.705285304
1	229	4.646640774
1	230	5.998659279
1	231	5.76750351
1	232	6.998269043
1	233	8.397327483
1	234	9.964783111
1	235	10.95697231
1	236	14.29431258
1	237	13.29549213
1	238	20.70260408
1	239	21.32534617
1	240	30.99158212
1	241	26.48812433
1	242	23.73121371
1	243	23.33561359
1	244	21.42021575
1	245	21.41308782
1	246	18.65349672
1	247	16.70827638
1	248	15.14661289
1	249	13.4990091
1	250	12.02111831
1	251	10.56571117
1	252	9.604102972
1	253	8.376433522
1	254	8.155437744
1	255	12.12239486
1	256	6.252429152
1	257	6.313243203
1	258	5.086830641
1	259	6.168276789
1	260	7.362177517
1	261	8.373340773
1	262	9.475372132
1	263	10.984887
1	264	11.9346125
1	265	12.17218914
1	266	10.76735096
1	267	12.08097559
1	268	13.29622009
1	269	27.96735823
1	270	26.27571471
1	271	24.35668839
1	272	23.87511857
1	273	20.87597267
1	274	19.49297358
1	275	17.29742729
1	276	16.02463423
1	277	16.08999709
1	278	13.73298927
1	279	13.82856127
1	280	12.81782446
1	281	11.78860341
1	282	10.83435602
1	283	9.326434958
1	284	8.182587499
1	285	10.66950367
1	286	7.822282638
1	287	7.222797214
1	288	7.701736893
1	289	8.729583767
1	290	10.83823039
1	291	9.990355978
1	292	13.91464143
1	293	15.07422066
1	294	16.67468144
1	295	13.28898814
1	296	12.12742107
1	297	26.56616257
1	298	21.90881042
1	299	20.09508088
1	300	19.09793042
1	301	19.09004701
1	302	16.60391058
1	303	15.50673746
1	304	15.95486691
1	305	14.17361073
1	306	13.9831062
1	307	12.8429776
1	308	12.72666396
1	309	11.64911046
1	310	11.00242433
1	311	9.578146835
1	312	7.691450957
1	313	8.625202458
1	314	10.29945887
1	315	12.81116478
1	316	11.50333508
1	317	11.51391853
1	318	16.62819286
1	319	18.24361838
1	320	17.11798601
1	321	16.46538928
1	322	17.74237225
1	323	24.09005307
1	324	22.55628797
1	325	20.96554028
1	326	20.74275635
1	327	19.14819106
1	328	18.99682941
1	329	17.96714797
1	330	17.22505072
1	331	16.22464892
1	332	15.1194187
1	333	15.48854331
1	334	14.89460551
1	335	13.47715699
1	336	11.63164165
1	337	10.48041135
1	338	10.47260792
1	339	10.34880844
1	340	12.08744037
1	341	13.59694023
1	342	12.40432479
1	343	20.48339633
1	344	19.46229167
1	345	19.91795268
1	346	18.84458575
1	347	19.00673461
1	348	24.34678279
1	349	23.24976682
1	350	21.93119601
1	351	21.91990704
1	352	21.81933957
1	353	21.1974675
1	354	20.12399948
1	355	19.51286762
1	356	17.79968658
1	357	17.20650567
1	358	17.97308272
1	359	15.98054503
1	360	13.45754469
1	361	15.23785703
1	362	10.32845519
