2	1	0.511174
3	1	0.511148
4	1	0.511169
5	1	0.511174
6	1	0.511173
7	1	0.511166
9	1	0.511149
10	1	0.511158
11	1	0.511158
12	1	0.511169
13	1	0.511163
14	1	0.511168
15	1	0.511154
16	1	0.511196
17	1	0.511153
18	1	0.511138
19	1	0.511153
20	1	0.511198
21	1	0.511186
22	1	0.511191
23	1	0.511187
24	1	0.511165
25	1	0.511164
26	1	0.511163
27	1	0.511158
28	1	0.511165
29	1	0.511163
30	1	0.511151
31	1	0.511154
32	1	0.511163
33	1	0.511203
34	1	0.511174
35	1	0.511154
36	1	0.511195
37	1	0.511187
38	1	0.511195
39	1	0.511187
40	1	0.511208
41	1	0.51116
42	1	0.511163
43	1	0.511158
44	1	0.511187
45	1	0.511187
46	1	0.511204
47	1	0.511174
48	1	0.511185
49	1	0.511163
50	1	0.511198
51	1	0.511167
52	1	0.511172
53	1	0.511244
54	1	0.511173
55	1	0.511194
56	1	0.511194
57	1	0.511159
58	1	0.511202
59	1	0.511158
60	1	0.511198
61	1	0.51116
62	1	0.511192
63	1	0.511174
64	1	0.511208
65	1	0.511192
66	1	0.511233
67	1	0.511239
68	1	0.511174
69	1	0.511217
70	1	0.511242
71	1	0.511211
72	1	0.511208
73	1	0.511176
74	1	0.511195
75	1	0.511158
76	1	0.511168
77	1	0.511203
78	1	0.511203
79	1	0.5112
80	1	0.511225
81	1	0.511224
82	1	0.511225
83	1	0.511267
84	1	0.511217
85	1	0.511228
86	1	0.511211
87	1	0.511225
88	1	0.51122
89	1	0.51121
90	1	0.511222
91	1	0.511189
92	1	0.51117
93	1	0.511173
94	1	0.511208
95	1	0.511218
96	1	0.51128
97	1	0.511279
98	1	0.511211
99	1	0.511293
100	1	0.511273
101	1	0.511327
102	1	0.511227
103	1	0.511206
104	1	0.511277
105	1	0.511254
106	1	0.511258
107	1	0.511194
108	1	0.511213
109	1	0.511181
110	1	0.511162
111	1	0.511211
112	1	0.511219
113	1	0.511212
114	1	0.511259
115	1	0.51138
116	1	0.511448
117	1	0.51141
118	1	0.511404
119	1	0.511653
120	1	0.511399
121	1	0.511583
122	1	0.511352
123	1	0.511369
124	1	0.511266
