"","alpha","beta","b1","b2","b4","b5","tau","pp_log_RS[1]","pp_log_RS[2]","pp_log_RS[3]","pp_log_RS[4]","pp_log_RS[5]","pp_log_RS[6]","pp_log_RS[7]","pp_log_RS[8]","pp_log_RS[9]","pp_log_RS[10]","pp_log_RS[11]","pp_log_RS[12]","pp_log_RS[13]","pp_log_RS[14]","pp_log_RS[15]","pp_log_RS[16]","pp_log_RS[17]","pp_log_RS[18]","pp_log_RS[19]","pp_log_RS[20]","pp_log_RS[21]","pp_log_RS[22]","pp_R[1]","pp_R[2]","pp_R[3]","pp_R[4]","pp_R[5]","pp_R[6]","pp_R[7]","pp_R[8]","pp_R[9]","pp_R[10]","pp_R[11]","pp_R[12]","pp_R[13]","pp_R[14]","pp_R[15]","pp_R[16]","pp_R[17]","pp_R[18]","pp_R[19]","pp_R[20]","pp_R[21]","pp_R[22]","log_lik[1]","log_lik[2]","log_lik[3]","log_lik[4]","log_lik[5]","log_lik[6]","log_lik[7]","log_lik[8]","log_lik[9]","log_lik[10]","log_lik[11]","log_lik[12]","log_lik[13]","log_lik[14]","log_lik[15]","log_lik[16]","log_lik[17]","log_lik[18]","log_lik[19]","log_lik[20]","log_lik[21]","log_lik[22]","lp__"
"11815",2.99322414857907,0.000146846932364441,-0.238925980495725,0.136683253892516,-0.615752008371597,0.537949448862106,0.773336102646638,1.86000175565505,-0.0940366165388942,-0.989606560422765,-0.646803614380634,-0.744330077960542,-0.681564929783895,-0.0322665322256319,0.727961950533011,-0.765816131062158,0.617631144673304,0.0817579946797233,-1.87132803385039,-0.740410902062608,-1.26853431874123,0.507429702407786,0.394526030487844,-0.423219935262452,0.534029820625325,-0.595743707862995,1.69896808765229,-0.163200102602002,-0.806635208760434,32510.5888775322,4576.73414131467,3535.08490035801,5564.49425186614,8445.48230433703,4861.98790431392,1497.88039587187,16836.0576328313,3804.72113860883,16661.0950206616,13984.8841953383,2230.44191324387,4841.67060913873,913.478995882276,8449.59041205743,1497.03393201803,2888.91640619242,917.71637279701,2897.40878159492,14933.9318642337,4843.39968248712,1537.70138726079,-0.70655034947201,-0.686159426635163,-1.68609922018591,-1.18187251692457,-0.675256586161738,-0.66192647068928,-0.72756236602414,-0.749507263118992,-1.20108114386528,-1.74157983694701,-0.666980649067509,-1.37273322459594,-0.776057391194171,-2.51819984775184,-0.662125140090134,-1.01377010049051,-1.56399944112078,-1.25140097819124,-0.661942599292992,-1.47022509382279,-0.988444083086534,-0.886710713560423,-3.75895300674236
"11816",2.29839655307783,0.000158994848174994,0.0928492679886443,0.275254635905351,-0.153951308180244,0.303705145146999,0.617983642692264,1.04159006039094,0.199535805557309,-1.03596854163149,-0.207331779713638,-0.590083288593854,-1.36988895280704,0.31888196110507,0.836442793691202,0.123256057769021,-0.655186975370397,-1.39649153937597,-1.36933500603376,-2.1199067798354,-0.119194691349902,-0.213457422637981,-0.0431646212164924,-0.219572401797756,0.0676737345381362,0.186490687362519,0.958285485642196,0.0751115760144212,-0.446207664355243,14341.4529658574,6138.3630125929,3374.93253645372,8635.46823260145,9854.0097072182,2442.74734039598,2128.03609377502,18765.1929927112,9256.39708557558,4665.7950199673,3189.06417577038,3684.71344854939,1218.67469240876,2883.03837959694,4109.21019429137,966.373493902332,3541.42440080839,575.668684509295,6334.75544474883,7120.32469869785,6146.78122343475,2204.97515246151,-0.96276771939204,-0.438542878735005,-0.960908156703541,-0.944695299133828,-1.08533823650088,-0.461462991484806,-0.73834229617594,-0.483194658659484,-1.45923635504196,-0.438242683398466,-1.51261808948872,-0.606824001646009,-0.665259162898918,-1.49054725852289,-0.440711557827127,-0.834598860141865,-1.27943862691424,-3.40469167603088,-0.522700440051781,-0.55510244903672,-1.26309100274906,-1.71478209794907,-1.67631020811351
"11817",3.08454966805065,0.00018565601818502,0.366536599715039,0.428001264364595,0.0398822300040741,0.471223562120099,0.857563474912897,1.27847209717089,0.821302697195701,-0.874055765511626,-0.590218022786137,-1.36785230046084,1.05214051723718,2.57263419071422,0.900697468005154,-0.554905719082547,-0.515016602247688,-1.64136749317184,-1.86379606347894,-1.56269408375166,0.0209929461052594,-1.49270987919723,0.960018399309904,0.393377815640924,-0.576310092798175,0.938794500770729,1.7103784204124,-0.168265066865283,-0.671804913964915,18174.8030928123,11430.9545604943,3968.10285833337,5888.44344549752,4527.22621488395,27526.6006941775,20266.1450499357,20010.5251287048,4698.07623142811,5367.85622283189,2496.40465343539,2247.30496192036,2127.56183710108,3316.90582653161,1143.36810735495,2635.25022802349,6537.0058318769,302.338867872771,13441.6086964437,15105.3088711848,4818.93005738255,1759.65715275072,-0.765325549702274,-0.805577316182652,-0.942703586354652,-1.27573496075333,-1.03436557014315,-0.76788869110628,-1.08442372036446,-0.801402294228161,-1.28352146168724,-0.859497789619581,-2.18795001226433,-0.789183514965183,-1.29742249729951,-1.01344390631265,-0.810585179104809,-0.816365989214442,-1.09023386896427,-2.27740189848371,-0.769752395103828,-0.935482265760187,-1.47978050305258,-1.97778117202147,-4.97621676776789
"11818",2.14744140939985,0.000149079975799365,0.0290811402548771,0.376666890228127,-0.162266058169789,0.256066531411916,0.791271302538561,2.63357113317176,-0.401785833742011,0.116011468627899,-0.663704564943736,-3.13757697569532,0.423710630048569,0.885956377415297,0.36080507382858,-0.499386057442347,-0.783561951523921,-1.98583476771463,-0.936076834119447,-1.33179022173516,1.45577238148716,-0.554751505884945,0.161796079183839,-0.844025600913942,0.446055154519193,-1.63308255066721,0.801943886217389,1.06314385574575,0.823670557110729,70466.3453841929,3364.35564363855,10679.8132260888,5471.2392782414,771.348314330851,14683.4784671819,3751.94341224589,11662.3534174642,4966.28846850409,4103.67644536657,1768.94669802736,5682.83900646706,2680.17075937298,13926.7549108503,2921.03136163114,1186.20106773803,1896.62467633261,840.430041231715,1026.83162711329,6089.7786141758,16509.9106531439,7850.63532449695,-1.23583236032031,-0.791939453446739,-0.993472699427167,-0.971043868215144,-1.05093273360939,-0.688340212963419,-1.32426991911768,-0.688105504501645,-1.18675380214895,-0.686052288271683,-1.16886080147738,-0.831864706879126,-0.81370857210575,-1.27907385364134,-0.687820394318893,-0.981560155549701,-1.17857713933569,-2.8162647935458,-0.744444228926811,-0.786348427694005,-1.26842272173669,-1.40068941588763,-3.25118179675737
"11819",2.5045135111183,0.000148276155809842,0.231133518868993,0.397706894326449,-0.272925621226654,0.383348267762296,0.561432842778006,0.228331584725026,1.68994082091338,-0.664294921019016,0.0470080702691787,-1.46027847771148,-0.597609459259568,2.81338555140568,1.59765618227954,-1.2880405901549,0.612681756421546,-1.98085689354848,-1.27921032301801,-0.478601249908921,-1.10366643236274,-0.0441788111029487,0.141605402262086,-0.482458439902142,-0.416027976809203,-1.39426438207764,1.40471895456984,-0.261382742090986,0.0203703439039588,6359.1560814828,27247.5364533662,4894.19082331426,11136.3862197432,4127.54690227015,5287.80305774062,25782.6844947777,40173.8829181458,2256.95879557964,16578.8365252403,1777.77424507767,4032.22141641099,6290.68193454776,1077.20851851123,4867.15440260404,1162.49103152633,2722.75158531349,354.898056466498,1303.81703067456,11127.1358602293,4390.46106777205,3515.89546576401,-0.871490674096599,-0.66799404115989,-0.971208264650632,-1.97378850382844,-0.431693614953115,-0.56753293244015,-0.466414699538023,-0.917775816041359,-1.59364930942745,-0.423382130870256,-1.15046699148726,-0.478587789490961,-0.487872338299225,-1.31676947427683,-0.349581702974448,-1.14767278807604,-1.79319855982915,-3.87707300276756,-0.454644450223973,-0.928526837348435,-1.24127297312193,-1.28036413919216,-2.82495603119827
"11820",4.09116836673257,0.000203217791174976,-0.225810843366683,0.0928820231537739,-0.388688576069427,0.387108405843903,0.953455108716847,2.15800878218979,0.847640391462978,-0.782655002022768,-0.296049191158437,-2.17328117772326,-1.35636220978553,1.58240653853541,1.36307941631361,-0.549164826338081,-0.553193846581985,0.0591317846274124,-1.33760026665933,0.0368875315487751,0.218261161155116,0.642262083093065,-0.34798422925112,-0.145979778144885,2.45678612256157,-0.134714409986134,0.439857369219054,0.772568609124071,-1.16206720258787,43797.3307796585,11736.0192629029,4347.88219373414,7902.35268727025,2023.2002907796,2476.01424512843,7528.71299440659,31773.74563666,4725.1249507875,5166.78878536134,13672.0121697312,3803.5220791885,10533.4747973302,4040.22580789552,9669.24615104592,712.465002118348,3811.87671118665,6276.98270315916,4594.43648557653,4239.83863912956,12346.6602279395,1077.72970317611,-0.874099953727837,-0.871310432832457,-1.40332757282397,-0.980954149212517,-1.41123449882679,-0.942641271695869,-1.01242466489196,-0.920104599898403,-1.16619264312052,-1.13780265781339,-1.05532891848247,-1.07441000994921,-0.873296580248087,-2.47156957811465,-0.904967074180941,-0.876109567632063,-1.05948333174054,-1.0871043958499,-0.878822139497196,-1.29313334677914,-1.32474050667468,-1.56521859920127,-5.11025167468082
"11821",3.6028850994218,0.000196451109613084,0.180278497855505,0.267505689614899,-0.236157727994836,0.232526282493627,0.637964054616598,0.566351174779603,0.72867382991447,-1.10162374890646,-1.48904899289537,-1.36776111636739,0.370828280919756,2.38519331859357,-0.187276153767889,-1.10611035350023,-0.170128503887901,-1.88766057051315,-1.28666108887591,-0.72065792047562,0.117977072274456,-0.203948794113631,1.15126967717905,0.160062248108721,1.78392803060515,0.775658332111996,1.70528360803558,0.0795182839897292,0.253743870347195,8916.60498439062,10419.6778635653,3160.46803082121,2396.86281513732,4527.63904472365,13927.1559376345,16802.2178098012,6741.51562479156,2707.29092991905,7578.51078162637,1951.42227945884,4002.28992349059,4938.25885187288,3654.70907859382,4148.46950284909,3190.66518993874,5176.67868037303,3202.8188471513,11418.3173837889,15028.545869184,6173.92806344218,4440.05948915548,-1.22625395088708,-0.547907833809851,-0.995434820385616,-1.25684574270812,-1.44039038356129,-0.511571329146776,-0.505174081105922,-0.507800245262706,-1.29515313585356,-0.525992489724303,-1.31124448874223,-0.543106622691639,-0.531671831625736,-2.3627450610855,-0.605287425546358,-0.552316014599914,-0.898000160991119,-1.84376866409647,-0.529268987337597,-0.998906791447806,-1.49794923441122,-2.10176554352921,-2.04025743167571
"11822",1.79851372258252,0.000114892184899832,-0.0668170647651195,0.210473199949982,-0.300516454273464,0.722196922727449,0.684982032856183,2.88620007634617,0.316674441640453,-1.45414880789257,0.276479786089523,-0.669286915286007,-2.14864996176909,1.53522908569132,0.716486201557456,-1.4337034932518,1.42621638976155,-1.55043655477932,0.0858795137745136,-1.56332329799004,-1.07818779909031,-0.574420744676925,-0.454012787447159,-0.329425845080165,1.19169737953016,1.01513603013815,0.445287279047408,-0.263430079270953,-1.73778511076759,90718.7597389495,6901.20981933029,2221.52760291081,14008.8531960597,9103.64445158405,1121.1583098463,7181.77564844178,16643.9556270966,1951.02590292092,37399.6597654153,2734.04581737155,15790.4808534137,2126.22356597393,1105.00694852639,2864.13825453192,640.790283720858,3172.99385530608,1771.45396885509,14507.9467637867,4262.92319744326,4381.4815088198,606.008536546303,-1.08509276327661,-0.672921317363945,-1.37742436374858,-1.05694103446764,-0.550206867978356,-0.681291486247578,-0.591123982207965,-0.544312484667302,-1.5935383459182,-0.703009083062404,-1.13841981943956,-0.902942196754886,-0.670839019857881,-1.03487170886113,-0.586550537301042,-1.41467562124016,-2.30639862992592,-3.13553501407681,-0.543540310226097,-0.717837904000661,-0.853848599609702,-0.858962667276968,-2.76622781483249
"11823",4.02516766081559,0.000208078001388879,0.0608199091592081,0.172783509012874,-0.423244882231805,0.190002586866421,0.621602853555097,0.197343404125138,1.13076722326028,-0.776796652132732,-0.4979757780298,-2.81652680045337,0.288436485966925,2.33647946054741,0.774655200552477,-0.724552491851499,-0.43282517991781,-1.61628215017126,-3.52252773084122,-1.00942780928858,0.635307262741891,-0.855283971613791,0.925603204860232,-0.216548992997353,1.05293663596153,-0.831916657501719,1.47945907656224,-0.145270156814956,-0.203262723734225,6165.11935395718,15576.9072648467,4373.42836504808,6457.44634351757,1063.36130919052,12825.6722115749,16003.3333055451,17640.8303966765,3965.00192146696,5827.68616590255,2559.81989150346,427.84257615695,3699.66739040211,6130.93143287821,2162.8013316388,2546.10043174247,3552.14777691407,1541.93776921982,2287.92173073045,11990.6468781219,4931.02478540605,2811.33983897743,-1.6313258629917,-0.498761652955261,-1.08976142236213,-1.11008157518895,-1.84306486729412,-0.479930789025104,-0.447150374809833,-0.481252441967751,-1.42531058331567,-0.838757935571822,-0.870920944235477,-0.61931643711146,-0.450099392369798,-3.58229574228336,-0.575807864823249,-0.545032905067574,-0.974818617797496,-1.21001735514285,-0.592442432439057,-1.28673354500472,-1.23537978981657,-1.65569785584285,-2.88722454290859
"11824",1.72287342092303,0.00011195873645566,0.0300222669114324,0.217899780148368,-0.209849830286735,0.605859366209431,0.704344686919633,2.11447325208737,0.383263855548369,-0.915908901642708,-0.865340781301259,-0.373197080727686,-1.32925601207398,1.79371846237618,0.345432704089419,-1.06293089891331,-1.85758334024264,-2.18463602601187,-1.80475162977506,-0.911011114414939,-0.0263810820341386,-1.42392698522585,0.2174498611478,-0.316365030470654,0.318520755688367,1.50948447441652,1.68512232371782,-0.328872122235403,-0.377818260395097,41931.5004137638,7376.40318334175,3805.45275953653,4472.14846238381,12240.6778700633,2544.04747230302,9300.20119658977,11484.4463388159,2826.75082201539,1401.94684919822,1450.02823012456,2383.99138921168,4082.2961664135,3163.43461322022,1224.78005460481,1254.08923820198,3214.70755427631,739.799583087158,23784.7589728218,14728.5850413389,4103.9292492365,2361.04813175904,-0.680734463985563,-0.724776778373079,-1.29193336875111,-1.16044250280804,-0.571342882234212,-0.633936423009829,-0.630946251693993,-0.58267437064004,-1.47254327616251,-0.623784236287462,-1.18122278056461,-0.939792393069395,-0.708932874552532,-0.97804980076007,-0.581480212856726,-1.32669081070017,-1.92521126244511,-3.38963500527704,-0.57053404607972,-0.63022880583957,-0.951635531642544,-1.0440508324034,-2.27373415706246
